n,per_day,hit_rate,win_rate,mean_pct,median_pct,pl_ratio,front_mean_pct,back_mean_pct,both_halves_positive,spike_mean_pct,spike_median_pct,label,k
1056208,777.77,75.697,40.955,-0.3034,-0.5614,1.14,-0.3953,-0.2344,False,2.5042,1.606,pct_chg≥-3 & ma20_bias≥3 & turnover≥1,3
36668,27.0,77.662,43.515,-0.3035,-0.5366,1.055,-0.4628,-0.194,False,2.8356,2.0003,pct_chg≥2 & ma20_bias≥3 & rsi6≤60,3
333589,245.65,74.057,42.271,-0.3036,-0.454,1.079,-0.3657,-0.2506,False,2.339,1.5109,pct_chg≤3 & vol_ratio≥1.5 & rsi6≤75,3
142377,104.84,69.857,40.599,-0.3037,-0.4223,1.054,-0.4429,-0.226,False,1.7881,1.1217,clv≥0.95 & pct_chg≤5 & range_contract≤1.2,3
1555166,1145.19,76.619,43.428,-0.3038,-0.4772,1.051,-0.3871,-0.2529,False,2.6416,1.7767,turnover≥3,1
909568,669.78,74.765,41.124,-0.3038,-0.5026,1.123,-0.3567,-0.263,False,2.3837,1.4885,vol_ratio≥1 & hhv60_pos≥0.85 & turnover≥1,3
705830,519.76,72.521,39.811,-0.304,-0.5012,1.146,-0.4502,-0.1958,False,2.1481,1.2931,clv≥0.7 & pct_chg≥0 & ma20_bias≥0,3
39368,28.99,68.739,37.241,-0.304,-0.4645,1.16,-0.4628,-0.2044,False,1.6286,0.9597,clv≥0.7 & hhv60_pos≥0.95 & range_contract≤0.8,3
427750,314.99,75.079,42.598,-0.3042,-0.5156,1.064,-0.46,-0.2183,False,2.4883,1.6576,clv≥0.5 & turnover≥3 & range_contract≤1.2,3
142930,105.25,72.051,40.887,-0.3042,-0.4728,1.075,-0.519,-0.1926,False,1.9945,1.2846,clv≥0.95 & pct_chg≤5 & turnover≥1,3
1095597,806.77,73.961,41.038,-0.3043,-0.5185,1.119,-0.4149,-0.2251,False,2.3302,1.4583,pct_chg≥0 & ma20_bias≥0 & turnover≥1,3
302297,222.6,77.881,44.297,-0.3044,-0.5115,1.04,-0.423,-0.2359,False,3.038,2.1481,atr_pct≥5 & breadth≥55 & turnover≥3,3
358693,264.13,69.07,39.38,-0.3045,-0.415,1.069,-0.3774,-0.2548,False,1.6315,0.9963,clv≥0.5 & hhv60_pos≥0.85 & range_contract≤0.8,3
306187,225.47,74.751,40.838,-0.3046,-0.625,1.169,-0.4501,-0.2252,False,2.6954,1.6736,hhv60_pos≥0.85 & breadth≥55 & turnover≥3,3
416076,306.39,73.887,39.933,-0.3048,-0.61,1.197,-0.4549,-0.1805,False,2.5343,1.5596,clv≥0.5 & pct_chg≥2 & hhv60_pos≥0.85,3
179575,132.23,77.548,44.381,-0.3048,-0.5291,1.047,-0.4779,-0.1921,False,3.185,2.3035,vol_ratio≥1 & atr_pct≥5 & breadth≥55,3
172357,126.92,74.008,39.82,-0.3049,-0.5225,1.145,-0.3945,-0.2327,False,2.1292,1.3434,pct_chg≥2 & pct_chg≤3 & hhv60_pos≥0.85,3
1214206,894.11,77.86,42.778,-0.305,-0.4964,1.066,-0.3638,-0.2556,False,2.5913,1.7881,pct_chg≤7 & atr_pct≥3.5 & ma20_bias≥0,3
576408,424.45,76.315,40.719,-0.305,-0.5323,1.122,-0.3468,-0.2728,False,2.344,1.5276,ma20_bias≥3 & breadth≥45 & rsi6≤75,3
492436,362.62,69.606,40.377,-0.3051,-0.3992,1.045,-0.3454,-0.2753,False,1.671,1.0363,clv≥0.5 & hhv60_pos≥0.85 & rsi6≤60,3
264339,194.65,69.581,39.264,-0.3052,-0.448,1.105,-0.431,-0.2191,False,1.7715,1.0779,clv≥0.85 & hhv60_pos≥0.85 & rsi6≤75,3
140544,103.49,77.221,40.074,-0.3053,-0.6422,1.173,-0.3781,-0.2238,False,2.5168,1.6736,atr_pct≥3.5 & hhv60_pos≥0.95 & rsi6≤75,3
1179848,868.81,73.285,41.571,-0.3054,-0.4483,1.051,-0.3703,-0.2621,False,2.0202,1.3038,clv≥0.5 & pct_chg≤3 & turnover≥1,3
339816,250.23,72.593,40.69,-0.3055,-0.6048,1.175,-0.4054,-0.225,False,2.5806,1.5674,vol_ratio≥1.5 & breadth≥45 & turnover≥1,3
152949,112.63,78.01,42.097,-0.3055,-0.5122,1.079,-0.3231,-0.2921,False,2.4748,1.6743,ma20_bias≥3 & breadth≥45 & rsi6≤60,3
1496877,1102.27,76.77,43.448,-0.3056,-0.4682,1.044,-0.3781,-0.2612,False,2.5959,1.7586,pct_chg≤7 & turnover≥3,2
791805,583.07,75.64,40.369,-0.3056,-0.5599,1.156,-0.3843,-0.2451,False,2.4322,1.5317,ma20_bias≥3 & breadth≥45,2
353057,259.98,74.381,41.891,-0.3058,-0.5649,1.096,-0.4908,-0.1997,False,2.5336,1.6854,clv≥0.7 & turnover≥3 & rsi6≤75,3
684349,503.94,72.394,39.977,-0.3058,-0.5126,1.161,-0.385,-0.2419,False,2.2505,1.3274,pct_chg≥0 & vol_ratio≥1 & hhv60_pos≥0.85,3
261497,192.56,71.042,38.764,-0.306,-0.5232,1.19,-0.5395,-0.1432,False,2.0962,1.2121,clv≥0.85 & ma20_bias≥0 & hhv60_pos≥0.85,3
88510,65.18,67.499,38.652,-0.3061,-0.4354,1.095,-0.4562,-0.2208,False,1.5914,0.9656,clv≥0.85 & hhv60_pos≥0.85 & range_contract≤0.8,3
546072,402.11,74.908,40.21,-0.3062,-0.5274,1.127,-0.3789,-0.2493,False,2.1797,1.3986,pct_chg≥0 & pct_chg≤3 & ma20_bias≥3,3
887702,653.68,76.22,40.417,-0.3062,-0.5317,1.14,-0.3572,-0.2641,False,2.3474,1.5112,pct_chg≤5 & ma20_bias≥3 & hhv60_pos≥0.85,3
691645,509.31,76.211,41.536,-0.3062,-0.571,1.121,-0.3853,-0.2563,False,2.5879,1.6949,hhv60_pos≥0.85 & turnover≥3 & turnover≤15,3
116802,86.01,68.352,40.078,-0.3068,-0.4218,1.048,-0.4428,-0.2282,False,1.6522,1.0256,clv≥0.95 & pct_chg≤3 & range_contract≤1.2,3
152017,111.94,73.003,38.911,-0.3068,-0.6134,1.228,-0.4055,-0.2116,False,2.3887,1.4493,pct_chg≤7 & vol_ratio≥1.5 & hhv60_pos≥0.95,3
602513,443.68,78.38,43.991,-0.3068,-0.4853,1.036,-0.3751,-0.2546,False,2.8423,2.0099,atr_pct≥5 & breadth≥45 & turnover≥1,3
1089630,802.38,76.176,42.43,-0.307,-0.5081,1.064,-0.3674,-0.257,False,2.434,1.6746,clv≥0.5 & pct_chg≤7 & atr_pct≥3.5,3
320989,236.37,70.647,39.409,-0.3072,-0.462,1.111,-0.3982,-0.2381,False,1.8476,1.1268,clv≥0.7 & pct_chg≤3 & vol_ratio≥1,3
418147,307.91,77.261,43.685,-0.3076,-0.5309,1.054,-0.4416,-0.2086,False,2.9238,2.0761,clv≥0.5 & pct_chg≥0 & atr_pct≥5,3
78690,57.95,70.865,39.192,-0.3076,-0.5633,1.198,-0.5898,-0.1235,False,2.264,1.3255,clv≥0.95 & vol_ratio≥1 & ma20_bias≥0,3
543880,400.5,76.291,42.34,-0.3077,-0.5696,1.1,-0.3583,-0.265,False,2.7189,1.8395,vol_ratio≥1 & atr_pct≥3.5 & breadth≥45,3
452965,333.55,72.655,40.257,-0.3078,-0.4473,1.083,-0.4248,-0.2298,False,1.9445,1.2228,clv≥0.7 & ma20_bias≥0 & range_contract≤1.2,3
128222,94.42,71.697,40.147,-0.3078,-0.4873,1.126,-0.5481,-0.168,False,2.1213,1.29,clv≥0.95 & pct_chg≥0 & ma20_bias≥0,3
338334,249.14,71.933,38.541,-0.308,-0.5445,1.224,-0.4653,-0.1813,False,2.2391,1.2469,clv≥0.5 & pct_chg≥0 & hhv60_pos≥0.95,3
203504,149.86,74.678,40.306,-0.308,-0.5195,1.128,-0.4251,-0.2164,False,2.2027,1.4184,pct_chg≥2 & pct_chg≤3 & ma20_bias≥0,3
291168,214.41,75.714,42.069,-0.3082,-0.511,1.068,-0.4535,-0.2048,False,2.3882,1.6701,clv≥0.85 & pct_chg≤7 & atr_pct≥3.5,3
132707,97.72,68.012,39.727,-0.3082,-0.4333,1.06,-0.4625,-0.2179,False,1.6411,1.008,clv≥0.95 & pct_chg≥0 & pct_chg≤3,3
1105591,814.13,75.722,42.78,-0.3083,-0.4947,1.056,-0.3784,-0.2667,False,2.47,1.6393,pct_chg≥-3 & pct_chg≤5 & turnover≥3,3
136958,100.85,68.206,39.778,-0.3084,-0.4335,1.058,-0.4601,-0.2193,False,1.6441,1.0174,clv≥0.95 & pct_chg≤3 & turnover≤15,3
76770,56.53,76.302,42.126,-0.3088,-0.5588,1.097,-0.5392,-0.1792,False,2.6596,1.8489,clv≥0.95 & pct_chg≥2 & atr_pct≥3.5,3
391015,287.93,76.683,42.016,-0.3088,-0.5164,1.082,-0.4022,-0.2558,False,2.4838,1.6279,hhv60_pos≥0.85 & turnover≥3 & range_contract≤1.2,3
1062491,782.39,72.715,40.079,-0.3089,-0.4989,1.133,-0.4189,-0.2252,False,2.154,1.3018,clv≥0.5 & pct_chg≥0 & ma20_bias≥0,3
185463,136.57,73.952,39.261,-0.3093,-0.7099,1.256,-0.5261,-0.1194,False,2.7796,1.6685,pct_chg≥2 & hhv60_pos≥0.95,2
1248776,919.57,75.461,42.643,-0.3094,-0.5245,1.073,-0.401,-0.2544,False,2.5711,1.6867,pct_chg≥-3 & turnover≥3,2
209446,154.23,73.598,40.914,-0.3095,-0.6413,1.153,-0.6562,-0.1247,False,2.6457,1.6997,clv≥0.85 & pct_chg≥-3 & turnover≥3,3
924497,680.78,73.275,40.508,-0.3095,-0.5204,1.131,-0.4016,-0.2442,False,2.2556,1.3777,pct_chg≥0 & hhv60_pos≥0.85 & turnover≥1,3
184626,135.95,73.966,39.259,-0.3097,-0.7118,1.256,-0.5267,-0.1195,False,2.7854,1.6739,pct_chg≥2 & ma20_bias≥0 & hhv60_pos≥0.95,3
9024,6.65,65.98,36.126,-0.3097,-0.7703,1.324,-0.3867,-0.2517,False,1.9763,1.1058,vol_ratio≥2.5 & atr_pct≤2.5 & turnover≥3,3
869641,640.38,77.477,43.356,-0.3098,-0.5001,1.054,-0.3425,-0.2819,False,2.6829,1.8809,pct_chg≤5 & vol_ratio≥1 & atr_pct≥3.5,3
126001,92.78,68.145,40.167,-0.3101,-0.4172,1.037,-0.4634,-0.2199,False,1.6327,1.0195,clv≥0.95 & pct_chg≤3 & rsi6≤75,3
965886,711.26,72.8,40.598,-0.3102,-0.458,1.083,-0.3767,-0.2599,False,2.0259,1.2663,clv≥0.5 & ma20_bias≥0 & rsi6≤75,3
694268,511.24,70.677,39.107,-0.3102,-0.4892,1.152,-0.4438,-0.2108,False,1.9846,1.1561,clv≥0.7 & pct_chg≥-3 & hhv60_pos≥0.85,3
999623,736.1,76.133,42.462,-0.3104,-0.4981,1.055,-0.3666,-0.2639,False,2.3813,1.6414,clv≥0.5 & pct_chg≤5 & atr_pct≥3.5,3
65415,48.17,69.371,39.702,-0.3106,-0.6835,1.208,-0.3768,-0.2349,False,2.4414,1.4451,vol_ratio≥2.5 & atr_pct≤4.5 & turnover≤8,3
108208,79.68,75.568,41.977,-0.3107,-0.5345,1.079,-0.5095,-0.1938,False,2.44,1.697,clv≥0.95 & atr_pct≥3.5 & turnover≤15,3
750713,552.81,72.503,39.817,-0.3108,-0.5037,1.139,-0.4486,-0.2085,False,2.1444,1.2966,clv≥0.7 & pct_chg≥-3 & ma20_bias≥0,3
980007,721.65,71.049,39.398,-0.3109,-0.4817,1.142,-0.4074,-0.2372,False,1.9996,1.1667,clv≥0.5 & pct_chg≥0 & hhv60_pos≥0.85,3
108364,79.8,71.933,39.133,-0.3109,-0.7723,1.281,-0.5459,-0.1041,False,2.9076,1.7021,pct_chg≥2 & vol_ratio≥1.5 & hhv60_pos≥0.95,3
695450,512.11,70.68,39.106,-0.3111,-0.4895,1.151,-0.4446,-0.2117,False,1.9862,1.1564,clv≥0.7 & hhv60_pos≥0.85,2
1003127,738.68,77.085,43.182,-0.3111,-0.5286,1.068,-0.3593,-0.2705,False,2.7646,1.9231,vol_ratio≥1 & atr_pct≥3.5,2
775132,570.79,76.244,42.68,-0.3111,-0.5211,1.071,-0.4137,-0.248,False,2.626,1.7622,ma20_bias≥0 & turnover≥3 & rsi6≤75,3
210117,154.73,73.587,40.898,-0.3112,-0.6431,1.153,-0.6575,-0.1266,False,2.6466,1.6996,clv≥0.85 & turnover≥3,2
220123,162.09,77.424,40.029,-0.3114,-0.6914,1.197,-0.4243,-0.1874,False,2.7223,1.8018,atr_pct≥3.5 & hhv60_pos≥0.95 & turnover≤15,3
543892,400.51,75.115,40.671,-0.3115,-0.5547,1.125,-0.3951,-0.2469,False,2.3587,1.5326,pct_chg≥0 & ma20_bias≥3 & rsi6≤75,3
948490,698.45,77.301,43.197,-0.3115,-0.5181,1.062,-0.3493,-0.2791,False,2.7109,1.8987,pct_chg≤7 & vol_ratio≥1 & atr_pct≥3.5,3
752082,553.82,72.502,39.818,-0.3116,-0.5041,1.138,-0.4491,-0.2094,False,2.1463,1.2977,clv≥0.7 & ma20_bias≥0,2
26893,19.8,69.706,38.995,-0.3118,-0.6098,1.177,-0.3221,-0.3009,False,2.0387,1.2739,pct_chg≤3 & vol_ratio≥2.5 & atr_pct≤3.5,3
581714,428.36,72.578,40.35,-0.3119,-0.4591,1.086,-0.4006,-0.2469,False,2.0096,1.261,clv≥0.7 & ma20_bias≥0 & rsi6≤75,3
332560,244.89,78.443,44.401,-0.3119,-0.4177,1.004,-0.3559,-0.2785,False,2.6822,1.9029,pct_chg≤3 & atr_pct≥5 & breadth≥55,3
118580,87.32,76.319,43.918,-0.3119,-0.6431,1.08,-0.4818,-0.1793,False,3.2981,2.4485,vol_ratio≥1.5 & atr_pct≥5 & turnover≤15,3
602003,443.3,78.502,43.949,-0.312,-0.4716,1.028,-0.3614,-0.2719,False,2.7653,1.9643,pct_chg≤7 & atr_pct≥5 & breadth≥45,3
174153,128.24,73.732,39.086,-0.3121,-0.7129,1.262,-0.5394,-0.1125,False,2.7755,1.6506,clv≥0.5 & pct_chg≥2 & hhv60_pos≥0.95,3
1191080,877.08,75.589,42.627,-0.3121,-0.5151,1.065,-0.3905,-0.2649,False,2.5107,1.6623,pct_chg≥-3 & pct_chg≤7 & turnover≥3,3
1014158,746.8,78.205,44.404,-0.3121,-0.4324,1.01,-0.3543,-0.2851,False,2.6971,1.8881,pct_chg≤3 & atr_pct≥3.5 & turnover≥3,3
165313,121.73,73.482,39.178,-0.3123,-0.7226,1.262,-0.5346,-0.1184,False,2.8044,1.6722,pct_chg≥2 & vol_ratio≥1 & hhv60_pos≥0.95,3
1035503,762.52,76.005,42.485,-0.3124,-0.5361,1.072,-0.3943,-0.2506,False,2.5527,1.7429,clv≥0.5 & atr_pct≥3.5 & turnover≥1,3
914454,673.38,75.41,40.133,-0.3124,-0.5584,1.159,-0.383,-0.2545,False,2.402,1.5038,pct_chg≥-3 & ma20_bias≥3 & hhv60_pos≥0.85,3
830896,611.85,72.818,40.245,-0.3124,-0.5335,1.15,-0.3998,-0.2411,False,2.311,1.3955,pct_chg≥0 & vol_ratio≥1 & ma20_bias≥0,3
835901,615.54,75.296,42.186,-0.3125,-0.561,1.093,-0.4072,-0.2552,False,2.6092,1.6967,breadth≥45 & turnover≥3,2
240192,176.87,71.353,38.222,-0.3126,-0.561,1.238,-0.5262,-0.1442,False,2.2529,1.2357,clv≥0.7 & pct_chg≥-3 & hhv60_pos≥0.95,3
283694,208.91,72.347,40.316,-0.3126,-0.449,1.078,-0.4355,-0.2301,False,1.9745,1.2531,clv≥0.85 & ma20_bias≥0 & rsi6≤75,3
316664,233.18,72.841,40.6,-0.3126,-0.5106,1.122,-0.3189,-0.307,False,2.2048,1.3722,pct_chg≥-3 & pct_chg≤3 & vol_ratio≥1.5,3
240305,176.96,71.356,38.222,-0.3127,-0.5612,1.238,-0.5263,-0.1442,False,2.2535,1.2361,clv≥0.7 & hhv60_pos≥0.95,2
194588,143.29,68.226,38.951,-0.3128,-0.4319,1.076,-0.42,-0.2452,False,1.6121,0.98,clv≥0.7 & hhv60_pos≥0.85 & range_contract≤0.8,3
754115,555.31,75.764,40.222,-0.3131,-0.5556,1.145,-0.3757,-0.2644,False,2.3538,1.505,pct_chg≤7 & ma20_bias≥3 & breadth≥45,3
889343,654.89,78.228,42.267,-0.3134,-0.4881,1.063,-0.3181,-0.3091,False,2.4238,1.6568,pct_chg≤3 & atr_pct≥3.5 & hhv60_pos≥0.85,3
947478,697.7,76.037,40.338,-0.3135,-0.5474,1.144,-0.369,-0.2677,False,2.3898,1.5341,pct_chg≤7 & ma20_bias≥3 & hhv60_pos≥0.85,3
215772,158.89,73.87,38.777,-0.3136,-0.6201,1.213,-0.5602,-0.1392,False,2.3624,1.4744,clv≥0.85 & ma20_bias≥3 & turnover≤15,3
299612,220.63,73.069,39.994,-0.3138,-0.5405,1.146,-0.5381,-0.1717,False,2.2796,1.4085,clv≥0.85 & ma20_bias≥0 & turnover≥1,3
1262865,929.94,77.623,42.691,-0.3139,-0.5104,1.068,-0.3727,-0.2648,False,2.6313,1.8018,atr_pct≥3.5 & ma20_bias≥0,2
267050,196.65,77.328,43.513,-0.3139,-0.5351,1.055,-0.4783,-0.1984,False,2.9346,2.1053,clv≥0.7 & pct_chg≥0 & atr_pct≥5,3
234190,172.45,71.653,38.22,-0.3139,-0.5725,1.242,-0.5289,-0.1425,False,2.2854,1.2609,clv≥0.7 & ma20_bias≥0 & hhv60_pos≥0.95,3
989851,728.9,75.86,40.414,-0.3141,-0.5546,1.15,-0.3797,-0.2603,False,2.4562,1.5564,ma20_bias≥3 & hhv60_pos≥0.85,2
36546,26.91,75.732,39.082,-0.3142,-0.6519,1.223,-0.5425,-0.1091,False,2.5313,1.5909,pct_chg≥2 & hhv60_pos≥0.95 & range_contract≤1.2,3
28672,21.11,66.71,39.153,-0.3143,-0.381,1.011,-0.4359,-0.2343,False,1.3854,0.8757,clv≥0.7 & hhv60_pos≥0.95 & rsi6≤60,3
204408,150.52,68.935,38.643,-0.3144,-0.4584,1.113,-0.4649,-0.2185,False,1.7122,1.0277,clv≥0.85 & hhv60_pos≥0.85 & range_contract≤1.2,3
41797,30.78,66.687,39.072,-0.3145,-0.9245,1.309,-0.7497,0.0755,False,3.1143,1.6798,clv≥0.7 & pct_chg≥2 & vol_ratio≥2.5,3
964811,710.46,72.722,39.874,-0.3145,-0.4992,1.14,-0.4034,-0.2455,False,2.1529,1.2821,pct_chg≥0 & ma20_bias≥0 & hhv60_pos≥0.85,3
52297,38.51,71.499,40.45,-0.3146,-0.825,1.223,-0.6988,0.0015,False,3.0616,2.0033,clv≥0.85 & vol_ratio≥1.5 & atr_pct≥3.5,3
85096,62.66,77.73,43.833,-0.3146,-0.5054,1.04,-0.4232,-0.2375,False,2.8561,2.027,pct_chg≥2 & pct_chg≤3 & atr_pct≥5,3
352890,259.86,73.465,40.969,-0.3147,-0.6813,1.166,-0.4383,-0.2223,False,2.7151,1.7578,vol_ratio≥1.5 & turnover≥3 & turnover≤15,3
581599,428.28,71.537,39.909,-0.3148,-0.4696,1.101,-0.3686,-0.2725,False,1.9367,1.1856,clv≥0.5 & pct_chg≤3 & vol_ratio≥1,3
409371,301.45,75.464,42.304,-0.3148,-0.4871,1.042,-0.4214,-0.231,False,2.2641,1.5717,clv≥0.7 & pct_chg≤3 & atr_pct≥3.5,3
130827,96.34,71.649,40.1,-0.3149,-0.4914,1.121,-0.5527,-0.176,False,2.1191,1.2906,clv≥0.95 & pct_chg≥-3 & ma20_bias≥0,3
502241,369.84,77.464,43.757,-0.3151,-0.5218,1.044,-0.4285,-0.2297,False,2.8947,2.0661,clv≥0.5 & pct_chg≥-3 & atr_pct≥5,3
253731,186.84,75.446,42.046,-0.3151,-0.5027,1.056,-0.4632,-0.2107,False,2.3204,1.6199,clv≥0.85 & pct_chg≤5 & atr_pct≥3.5,3
749389,551.83,75.389,40.827,-0.3152,-0.5494,1.131,-0.3696,-0.27,False,2.4424,1.5784,pct_chg≤5 & vol_ratio≥1 & ma20_bias≥3,3
342830,252.45,74.061,39.761,-0.3154,-0.58,1.168,-0.4137,-0.2337,False,2.3122,1.4644,pct_chg≥2 & pct_chg≤5 & hhv60_pos≥0.85,3
130872,96.37,71.643,40.094,-0.3155,-0.4917,1.121,-0.5537,-0.1763,False,2.1191,1.2903,clv≥0.95 & ma20_bias≥0,2
251380,185.11,71.995,39.967,-0.3155,-0.5928,1.195,-0.3924,-0.2513,False,2.5246,1.4694,vol_ratio≥1.5 & hhv60_pos≥0.85 & breadth≥45,3
124332,91.56,74.275,38.391,-0.3162,-0.6676,1.246,-0.4975,-0.151,False,2.4049,1.4851,pct_chg≥2 & pct_chg≤5 & hhv60_pos≥0.95,3
191844,141.27,70.986,38.04,-0.3163,-0.476,1.147,-0.4285,-0.2299,False,1.8046,1.0622,clv≥0.5 & hhv60_pos≥0.95 & range_contract≤1.2,3
137885,101.54,68.154,39.735,-0.3163,-0.4373,1.053,-0.4703,-0.2257,False,1.6514,1.0185,clv≥0.95 & pct_chg≥-3 & pct_chg≤3,3
292820,215.63,77.375,43.608,-0.3164,-0.5293,1.049,-0.4797,-0.2008,False,2.9247,2.107,clv≥0.7 & pct_chg≥-3 & atr_pct≥5,3
41387,30.48,67.543,38.152,-0.3165,-0.8469,1.29,-0.5061,-0.1653,False,2.4921,1.4061,vol_ratio≥2.5 & atr_pct≤3.5 & turnover≥3,3
510013,375.56,78.745,44.009,-0.3165,-0.5077,1.038,-0.414,-0.2434,False,2.9642,2.1325,atr_pct≥5 & ma20_bias≥0 & rsi6≤75,3
21932,16.15,67.737,37.648,-0.3166,-0.6628,1.259,-0.6451,-0.0643,False,2.1153,1.2087,clv≥0.95 & pct_chg≤5 & vol_ratio≥1.5,3
17512,12.9,67.519,36.643,-0.3167,-0.4793,1.174,-0.5348,-0.1945,False,1.6167,0.9327,clv≥0.85 & hhv60_pos≥0.95 & range_contract≤0.8,3
121794,89.69,74.468,41.646,-0.3167,-0.5503,1.089,-0.5951,-0.1875,False,2.4433,1.626,clv≥0.85 & turnover≥3 & range_contract≤1.2,3
260089,191.52,72.221,38.589,-0.3168,-0.59,1.239,-0.4786,-0.1798,False,2.408,1.3514,clv≥0.5 & vol_ratio≥1 & hhv60_pos≥0.95,3
150042,110.49,78.09,40.184,-0.3168,-0.6403,1.159,-0.3972,-0.2285,False,2.5339,1.7016,pct_chg≤3 & atr_pct≥3.5 & hhv60_pos≥0.95,3
514996,379.23,74.26,40.273,-0.317,-0.6092,1.172,-0.4789,-0.1863,False,2.5711,1.6189,clv≥0.5 & pct_chg≥2 & ma20_bias≥0,3
699224,514.89,75.818,40.196,-0.317,-0.546,1.134,-0.3677,-0.2777,False,2.2989,1.4761,pct_chg≤5 & ma20_bias≥3 & breadth≥45,3
131766,97.03,71.283,38.605,-0.3171,-0.7105,1.283,-0.5144,-0.1365,False,2.7143,1.5267,clv≥0.5 & vol_ratio≥1.5 & hhv60_pos≥0.95,3
957880,705.36,76.961,43.146,-0.3172,-0.5417,1.068,-0.3715,-0.2731,False,2.7926,1.9427,vol_ratio≥1 & atr_pct≥3.5 & turnover≥1,3
331306,243.97,70.827,39.327,-0.3173,-0.6619,1.226,-0.483,-0.1726,False,2.5242,1.4802,clv≥0.5 & pct_chg≥0 & vol_ratio≥1.5,3
288744,212.62,69.27,38.554,-0.3173,-0.4717,1.119,-0.4648,-0.2183,False,1.7381,1.0526,clv≥0.85 & pct_chg≤5 & hhv60_pos≥0.85,3
138004,101.62,68.15,39.723,-0.3174,-0.4382,1.053,-0.4717,-0.2265,False,1.6515,1.0186,clv≥0.95 & pct_chg≤3,2
315048,231.99,69.74,38.689,-0.3176,-0.4814,1.13,-0.4707,-0.2124,False,1.8194,1.0941,clv≥0.85 & pct_chg≤7 & hhv60_pos≥0.85,3
101865,75.01,75.17,40.392,-0.3179,-0.4954,1.089,-0.4796,-0.2328,False,2.1175,1.4031,clv≥0.7 & ma20_bias≥3 & range_contract≤0.8,3
776709,571.95,76.214,42.33,-0.318,-0.5861,1.095,-0.3593,-0.2828,False,2.7228,1.8548,pct_chg≥-3 & vol_ratio≥1 & atr_pct≥3.5,3
707225,520.78,75.637,40.398,-0.3181,-0.5946,1.156,-0.4079,-0.2529,False,2.5196,1.5957,ma20_bias≥3 & breadth≥45 & turnover≥1,3
522571,384.81,74.426,40.058,-0.3182,-0.6058,1.178,-0.4075,-0.2468,False,2.5311,1.5584,vol_ratio≥1 & ma20_bias≥3 & breadth≥45,3
715606,526.96,76.55,42.71,-0.3183,-0.5113,1.063,-0.4089,-0.2637,False,2.6055,1.743,pct_chg≤3 & ma20_bias≥0 & turnover≥3,3
6288,4.63,64.138,38.216,-0.3184,-1.0924,1.364,-0.9656,0.2212,False,3.0627,1.6484,clv≥0.95 & pct_chg≥-3 & vol_ratio≥2.5,3
46009,33.88,68.484,39.725,-0.3185,-0.7625,1.23,-0.4136,-0.2115,False,2.6778,1.5337,pct_chg≥2 & vol_ratio≥2.5 & turnover≤8,3
461112,339.55,71.877,39.159,-0.3186,-0.5604,1.188,-0.4653,-0.1998,False,2.2838,1.3419,clv≥0.7 & vol_ratio≥1 & ma20_bias≥0,3
220981,162.73,72.291,40.08,-0.3187,-0.4477,1.076,-0.4688,-0.2292,False,1.9258,1.2155,clv≥0.85 & ma20_bias≥0 & range_contract≤1.2,3
1218563,897.32,72.714,40.072,-0.3189,-0.4992,1.12,-0.4146,-0.2455,False,2.136,1.2982,clv≥0.5 & pct_chg≥-3 & ma20_bias≥0,3
294807,217.09,77.367,43.594,-0.3193,-0.5317,1.048,-0.4832,-0.2033,False,2.9268,2.1091,clv≥0.7 & atr_pct≥5,2
543987,400.58,72.246,40.451,-0.3195,-0.5911,1.163,-0.3954,-0.2537,False,2.4743,1.5075,pct_chg≥-3 & vol_ratio≥1.5,2
800129,589.2,75.969,42.512,-0.3195,-0.4857,1.037,-0.369,-0.2785,False,2.3048,1.5905,clv≥0.5 & pct_chg≤3 & atr_pct≥3.5,3
1157067,852.04,77.809,44.044,-0.3196,-0.4688,1.021,-0.3734,-0.2852,False,2.7206,1.8998,pct_chg≤5 & atr_pct≥3.5 & turnover≥3,3
215211,158.48,71.101,40.075,-0.3197,-0.5805,1.153,-0.4001,-0.2491,False,2.3055,1.4196,clv≥0.5 & vol_ratio≥1.5 & rsi6≤75,3
604107,444.85,76.193,42.936,-0.3197,-0.5113,1.062,-0.4032,-0.266,False,2.6415,1.7792,pct_chg≤3 & vol_ratio≥1 & turnover≥3,3
18975,13.97,66.577,36.717,-0.3198,-0.51,1.224,-0.571,-0.1635,False,1.7665,0.9513,clv≥0.95 & hhv60_pos≥0.95 & range_contract≤1.2,3
224198,165.09,70.85,38.417,-0.3202,-0.482,1.139,-0.4131,-0.2449,False,1.8574,1.0886,clv≥0.5 & hhv60_pos≥0.95 & rsi6≤75,3
547576,403.22,70.22,39.34,-0.3203,-0.454,1.093,-0.4027,-0.2598,False,1.81,1.098,clv≥0.7 & hhv60_pos≥0.85 & rsi6≤75,3
130125,95.82,77.499,43.603,-0.3206,-0.5171,1.044,-0.5694,-0.1709,False,2.9152,2.123,clv≥0.85 & pct_chg≥0 & atr_pct≥5,3
377506,277.99,71.827,38.413,-0.3207,-0.5433,1.211,-0.4652,-0.204,False,2.1963,1.2301,clv≥0.5 & pct_chg≥-3 & hhv60_pos≥0.95,3
1108916,816.58,77.093,42.228,-0.3208,-0.5326,1.077,-0.3767,-0.2737,False,2.5733,1.7404,pct_chg≥-3 & atr_pct≥3.5 & ma20_bias≥0,3
